popularity,budget,revenue,original_title,runtime,release_year
0.424813,6000000.0,90777.0,Beasts of No Nation,137.0,1970-01-01 00:00:00.000002015
0.423161,14624286.06433502,39826896.07685228,A Christmas Horror Story,99.0,1970-01-01 00:00:00.000002015
0.42179,14624286.06433502,39826896.07685228,Sunset Song,135.0,1970-01-01 00:00:00.000002015
0.429756,14624286.06433502,4505.0,Synchronicity,101.0,1970-01-01 00:00:00.000002015
0.417191,14624286.06433502,39826896.07685228,12 Gifts of Christmas,84.0,1970-01-01 00:00:00.000002015
0.415041,14624286.06433502,39826896.07685228,The Pack,90.0,1970-01-01 00:00:00.000002015
0.414913,3000000.0,3387000.0,Demonic,83.0,1970-01-01 00:00:00.000002015
0.370258,14624286.06433502,39826896.07685228,The Girl in the Photographs,95.0,1970-01-01 00:00:00.000002015
0.412877,14624286.06433502,39826896.07685228,The Legend of Barney Thomson,96.0,1970-01-01 00:00:00.000002015
0.412503,1000000.0,39826896.07685228,The Duke of Burgundy,101.0,1970-01-01 00:00:00.000002015
0.409698,14624286.06433502,39826896.07685228,88,88.0,1970-01-01 00:00:00.000002015
0.405095,14624286.06433502,39826896.07685228,The Girl in the Book,86.0,1970-01-01 00:00:00.000002015
0.404511,14624286.06433502,39826896.07685228,Avengers Grimm,90.0,1970-01-01 00:00:00.000002015
0.402236,447524.0,771317.0,The D Train,101.0,1970-01-01 00:00:00.000002015
0.250209,14624286.06433502,39826896.07685228,The Lion Guard: Return of the Roar,44.0,1970-01-01 00:00:00.000002015
0.399947,14624286.06433502,228136.0,A Royal Night Out,97.0,1970-01-01 00:00:00.000002015
0.398982,14624286.06433502,39826896.07685228,Parallels,83.0,1970-01-01 00:00:00.000002015
0.396791,14624286.06433502,830129.0,Born to Be Blue,97.0,1970-01-01 00:00:00.000002015
0.394466,1950000.0,39826896.07685228,The Marine 4: Moving Target,90.0,1970-01-01 00:00:00.000002015
0.393642,14624286.06433502,39826896.07685228,Tales of Halloween,90.0,1970-01-01 00:00:00.000002015
0.393566,1000000.0,39826896.07685228,Blunt Force Trauma,92.0,1970-01-01 00:00:00.000002015
0.391326,14624286.06433502,39826896.07685228,Operator,88.0,1970-01-01 00:00:00.000002015
0.386529,14624286.06433502,39826896.07685228,The Human Centipede 3 (Final Sequence),103.0,1970-01-01 00:00:00.000002015
0.383406,14624286.06433502,49970.0,Spring,109.0,1970-01-01 00:00:00.000002015
0.383183,14624286.06433502,39826896.07685228,The Intruders,92.0,1970-01-01 00:00:00.000002015
0.382997,14624286.06433502,39826896.07685228,We Are Still Here,84.0,1970-01-01 00:00:00.000002015
0.712889999999999,14624286.06433502,39826896.07685228,Monster High: Haunted,75.0,1970-01-01 00:00:00.000002015
0.378836,14624286.06433502,39826896.07685228,3-Headed Shark Attack,90.0,1970-01-01 00:00:00.000002015
0.37668,14624286.06433502,39826896.07685228,Navy Seals vs. Zombies,97.0,1970-01-01 00:00:00.000002015
0.411416,14624286.06433502,39826896.07685228,Wrecker,83.0,1970-01-01 00:00:00.000002015
0.374853,14624286.06433502,39826896.07685228,The Escort,88.0,1970-01-01 00:00:00.000002015
0.372889,14624286.06433502,39826896.07685228,Martyrs,86.0,1970-01-01 00:00:00.000002015
0.371145,14624286.06433502,39826896.07685228,Uncanny,91.0,1970-01-01 00:00:00.000002015
0.370148,14624286.06433502,39826896.07685228,Bad Hair Day,90.0,1970-01-01 00:00:00.000002015
0.369529,5000000.0,39826896.07685228,Area 51,91.0,1970-01-01 00:00:00.000002015
0.369108,14624286.06433502,39826896.07685228,San Andreas Quake,90.0,1970-01-01 00:00:00.000002015
0.36817,6000000.0,39826896.07685228,The Runner,90.0,1970-01-01 00:00:00.000002015
0.367617,14624286.06433502,39826896.07685228,Advantageous,92.0,1970-01-01 00:00:00.000002015
0.367434,14624286.06433502,39826896.07685228,Partisan,98.0,1970-01-01 00:00:00.000002015
0.36603,4400000.0,39826896.07685228,R.L. Stine's Monsterville: The Cabinet of Souls,85.0,1970-01-01 00:00:00.000002015
0.365901,10000000.0,17472.0,Strangerland,111.0,1970-01-01 00:00:00.000002015
0.329164,14624286.06433502,39826896.07685228,Ashby,102.0,1970-01-01 00:00:00.000002015
0.359826,14624286.06433502,39826896.07685228,Beautiful & Twisted,90.0,1970-01-01 00:00:00.000002015
0.357654,14624286.06433502,39826896.07685228,Ronaldo,102.07179015186378,1970-01-01 00:00:00.000002015
0.357614,14624286.06433502,39826896.07685228,Going Clear: Scientology and the Prison of Belief,119.0,1970-01-01 00:00:00.000002015
0.357567,14624286.06433502,39826896.07685228,Zipper,103.0,1970-01-01 00:00:00.000002015
0.356519,14624286.06433502,39826896.07685228,War Pigs,92.0,1970-01-01 00:00:00.000002015
0.354624,14624286.06433502,39826896.07685228,Turbo Kid,95.0,1970-01-01 00:00:00.000002015
0.350858,14624286.06433502,39826896.07685228,Barbie in Rock 'N Royals,84.0,1970-01-01 00:00:00.000002015
0.350599,14624286.06433502,39826896.07685228,Circle,87.0,1970-01-01 00:00:00.000002015
0.348306,14624286.06433502,16661077.0,Monkey Kingdom,81.0,1970-01-01 00:00:00.000002015
0.347797,14624286.06433502,39826896.07685228,Joe Dirt 2: Beautiful Loser,107.0,1970-01-01 00:00:00.000002015
0.344994,14624286.06433502,39826896.07685228,Minions: The Competition,4.0,1970-01-01 00:00:00.000002015
0.344549,14624286.06433502,7449681.0,I'll See You in My Dreams,92.0,1970-01-01 00:00:00.000002015
0.34253,14624286.06433502,39826896.07685228,Jesse Stone: Lost in Paradise,87.0,1970-01-01 00:00:00.000002015
0.574031,14624286.06433502,494506.0,Steve Jobs: The Man in the Machine,129.0,1970-01-01 00:00:00.000002015
0.339297,14624286.06433502,39826896.07685228,Babysitter's Black Book,88.0,1970-01-01 00:00:00.000002015
0.511431,14624286.06433502,39826896.07685228,The Ones Below,87.0,1970-01-01 00:00:00.000002015
0.336453,14624286.06433502,39826896.07685228,Tremors 5: Bloodlines,99.0,1970-01-01 00:00:00.000002015
0.336107,2000000.0,2801508.0,Captive,97.0,1970-01-01 00:00:00.000002015
0.335941,14624286.06433502,39826896.07685228,Terminus,94.0,1970-01-01 00:00:00.000002015
0.333656,14624286.06433502,39826896.07685228,Andron,100.0,1970-01-01 00:00:00.000002015
0.332921,14624286.06433502,39826896.07685228,How to Plan an Orgy in a Small Town,101.0,1970-01-01 00:00:00.000002015
0.330968,14624286.06433502,70958.0,Freaks of Nature,92.0,1970-01-01 00:00:00.000002015
0.330484,14624286.06433502,39826896.07685228,Reversal,80.0,1970-01-01 00:00:00.000002015
0.329776,14624286.06433502,39826896.07685228,Batman Unlimited: Monster Mayhem,81.0,1970-01-01 00:00:00.000002015
0.329109,27000000.0,39826896.07685228,The Lovers,109.0,1970-01-01 00:00:00.000002015
0.327373,14624286.06433502,39826896.07685228,Holding the Man,128.0,1970-01-01 00:00:00.000002015
0.327066,14624286.06433502,39826896.07685228,Harbinger Down,82.0,1970-01-01 00:00:00.000002015
0.32705,14624286.06433502,39826896.07685228,Batman Unlimited: Animal Instincts,78.0,1970-01-01 00:00:00.000002015
0.324666,14624286.06433502,39826896.07685228,Entertainment,113.0,1970-01-01 00:00:00.000002015
0.324515,14624286.06433502,39826896.07685228,Meadowland,105.0,1970-01-01 00:00:00.000002015
0.324,14624286.06433502,643557.0,The Stanford Prison Experiment,122.0,1970-01-01 00:00:00.000002015
0.390188,14624286.06433502,39826896.07685228,The Girl King,106.0,1970-01-01 00:00:00.000002015
0.322653,14624286.06433502,39826896.07685228,Bessie,107.0,1970-01-01 00:00:00.000002015
0.32264,14624286.06433502,39826896.07685228,The Atticus Institute,92.0,1970-01-01 00:00:00.000002015
0.30035,14624286.06433502,39826896.07685228,The Hoarder,86.0,1970-01-01 00:00:00.000002015
0.318459,14624286.06433502,39826896.07685228,I Smile Back,85.0,1970-01-01 00:00:00.000002015
0.315196,14624286.06433502,39826896.07685228,Oddball,95.0,1970-01-01 00:00:00.000002015
0.314198999999999,14624286.06433502,2334228.0,Meru,89.0,1970-01-01 00:00:00.000002015
0.422901,14624286.06433502,39826896.07685228,Sanjay's Super Team,7.0,1970-01-01 00:00:00.000002015
0.307395,14624286.06433502,3447633.0,Learning to Drive,105.0,1970-01-01 00:00:00.000002015
0.305916,14624286.06433502,39826896.07685228,Christmas Eve,95.0,1970-01-01 00:00:00.000002015
0.302474,14624286.06433502,39826896.07685228,The Sisterhood of Night,104.0,1970-01-01 00:00:00.000002015
0.301343,14624286.06433502,39826896.07685228,Sharknado 3: Oh Hell No!,88.0,1970-01-01 00:00:00.000002015
0.300128,14624286.06433502,39826896.07685228,12 Rounds 3: Lockdown,90.0,1970-01-01 00:00:00.000002015
0.198522,14624286.06433502,39826896.07685228,Hitting the Apex,138.0,1970-01-01 00:00:00.000002015
0.299427,14624286.06433502,4444.0,Club Life,90.0,1970-01-01 00:00:00.000002015
0.298861,14624286.06433502,39826896.07685228,Cleveland Abduction,88.0,1970-01-01 00:00:00.000002015
0.298751,5000000.0,4842699.0,90 Minutes in Heaven,121.0,1970-01-01 00:00:00.000002015
0.298628,14624286.06433502,39826896.07685228,Lavalantula,83.0,1970-01-01 00:00:00.000002015
0.295946,14624286.06433502,39826896.07685228,Unexpected,90.0,1970-01-01 00:00:00.000002015
0.404363,3500000.0,39826896.07685228,Justice League: Throne of Atlantis,72.0,1970-01-01 00:00:00.000002015
0.26501,14624286.06433502,39826896.07685228,Lady Chatterley's Lover,89.0,1970-01-01 00:00:00.000002015
0.292437,14624286.06433502,39826896.07685228,The Wicked Within,91.0,1970-01-01 00:00:00.000002015
0.291244,14624286.06433502,39826896.07685228,Bridgend,95.0,1970-01-01 00:00:00.000002015
0.290424,14624286.06433502,39826896.07685228,Backcountry,92.0,1970-01-01 00:00:00.000002015
0.289526,700000.0,39826896.07685228,Walter,87.0,1970-01-01 00:00:00.000002015
0.288598,500000.0,39826896.07685228,Ratter,80.0,1970-01-01 00:00:00.000002015
0.309811,14624286.06433502,39826896.07685228,An Inspector Calls,86.0,1970-01-01 00:00:00.000002015
0.286266,14624286.06433502,39826896.07685228,The Survivalist,104.0,1970-01-01 00:00:00.000002015
0.28337,14624286.06433502,39826896.07685228,Don't Grow Up,81.0,1970-01-01 00:00:00.000002015
0.283194,2000000.0,39826896.07685228,Night Of The Living Deb,85.0,1970-01-01 00:00:00.000002015
0.282237,14624286.06433502,39826896.07685228,No Stranger Than Love,89.0,1970-01-01 00:00:00.000002015
0.280878,14624286.06433502,39826896.07685228,The Hive,89.0,1970-01-01 00:00:00.000002015
0.278583,14624286.06433502,39826896.07685228,Back in Time,95.0,1970-01-01 00:00:00.000002015
0.277844,14624286.06433502,39826896.07685228,Nina Forever,98.0,1970-01-01 00:00:00.000002015
0.277613,14624286.06433502,39826896.07685228,Some Kind Of Hate,82.0,1970-01-01 00:00:00.000002015
0.277035,1000000.0,39826896.07685228,The Dead Room,80.0,1970-01-01 00:00:00.000002015
0.272995,14624286.06433502,39826896.07685228,Condemned,83.0,1970-01-01 00:00:00.000002015
0.270842,14624286.06433502,39826896.07685228,Night Owls,91.0,1970-01-01 00:00:00.000002015
0.270786,14624286.06433502,39826896.07685228,The Sand,84.0,1970-01-01 00:00:00.000002015
0.171829,14624286.06433502,39826896.07685228,Digging for Fire,83.0,1970-01-01 00:00:00.000002015
0.264997,14624286.06433502,39826896.07685228,Ten Thousand Saints,113.0,1970-01-01 00:00:00.000002015
0.261932,14624286.06433502,39826896.07685228,From the Dark,90.0,1970-01-01 00:00:00.000002015
0.261717,20000000.0,39826896.07685228,My All American,118.0,1970-01-01 00:00:00.000002015
0.260045,14624286.06433502,39826896.07685228,Hangman,85.0,1970-01-01 00:00:00.000002015
0.202673,14624286.06433502,39826896.07685228,Larry Gaye: Renegade Male Flight Attendant,99.0,1970-01-01 00:00:00.000002015
0.259794,600000.0,7087452.0,Grandma,78.0,1970-01-01 00:00:00.000002015
0.097514,14624286.06433502,39826896.07685228,Anarchy Parlor,102.07179015186378,1970-01-01 00:00:00.000002015
0.256542,14624286.06433502,39826896.07685228,Summer Camp,81.0,1970-01-01 00:00:00.000002015
0.256286,14624286.06433502,39826896.07685228,Backmask,91.0,1970-01-01 00:00:00.000002015
0.255458,14624286.06433502,39826896.07685228,Already Tomorrow in Hong Kong,78.0,1970-01-01 00:00:00.000002015
0.250866,14624286.06433502,39826896.07685228,Those People,89.0,1970-01-01 00:00:00.000002015
0.249595,14624286.06433502,39826896.07685228,Show Me a Hero,300.0,1970-01-01 00:00:00.000002015
0.248964,14624286.06433502,39826896.07685228,Curve,86.0,1970-01-01 00:00:00.000002015
0.24828,7500000.0,39826896.07685228,Pound of Flesh,104.0,1970-01-01 00:00:00.000002015
0.247595,14624286.06433502,39826896.07685228,Cyberbully,62.0,1970-01-01 00:00:00.000002015
0.247589,14624286.06433502,39826896.07685228,Final Girl,90.0,1970-01-01 00:00:00.000002015
0.247426,14624286.06433502,2642899.0,He Named Me Malala,87.0,1970-01-01 00:00:00.000002015
0.246609,14624286.06433502,39826896.07685228,The Driftless Area,95.0,1970-01-01 00:00:00.000002015
0.245948,14624286.06433502,39826896.07685228,Do You Believe?,115.0,1970-01-01 00:00:00.000002015
0.24495,14624286.06433502,39826896.07685228,7 Days in Hell,43.0,1970-01-01 00:00:00.000002015
0.244648,14624286.06433502,39826896.07685228,Belli di papÃ ,100.0,1970-01-01 00:00:00.000002015
0.243691,14624286.06433502,39826896.07685228,Teen Beach 2,104.0,1970-01-01 00:00:00.000002015
0.243321,1500000.0,39826896.07685228,Full Out,94.0,1970-01-01 00:00:00.000002015
0.242078,1500000.0,39826896.07685228,Narcopolis,96.0,1970-01-01 00:00:00.000002015
0.242,14624286.06433502,39826896.07685228,Staten Island Summer,108.0,1970-01-01 00:00:00.000002015
0.241284,14624286.06433502,39826896.07685228,Safelight,84.0,1970-01-01 00:00:00.000002015
0.239558,14624286.06433502,39826896.07685228,Bad Roomies,93.0,1970-01-01 00:00:00.000002015
0.239496,14624286.06433502,39826896.07685228,Close Range,80.0,1970-01-01 00:00:00.000002015
0.154846,14624286.06433502,39826896.07685228,The Reconstruction of William Zero,98.0,1970-01-01 00:00:00.000002015
0.236709,14624286.06433502,39826896.07685228,Queen of Earth,90.0,1970-01-01 00:00:00.000002015
0.232354,14624286.06433502,161820.0,After the Ball,101.0,1970-01-01 00:00:00.000002015
0.231337,14624286.06433502,39826896.07685228,A Christmas Detour,84.0,1970-01-01 00:00:00.000002015
0.22758,14624286.06433502,39826896.07685228,"What Happened, Miss Simone?",101.0,1970-01-01 00:00:00.000002015
0.22537,14624286.06433502,39826896.07685228,Alex of Venice,86.0,1970-01-01 00:00:00.000002015
0.224797,14624286.06433502,39826896.07685228,The Eichmann Show,90.0,1970-01-01 00:00:00.000002015
0.222636,14624286.06433502,39826896.07685228,"People, Places, Things",85.0,1970-01-01 00:00:00.000002015
0.221502,14624286.06433502,39826896.07685228,"The Death of ""Superman Lives"": What Happened?",105.0,1970-01-01 00:00:00.000002015
0.220751,14624286.06433502,39826896.07685228,Winter on Fire: Ukraine's Fight for Freedom,98.0,1970-01-01 00:00:00.000002015
0.133808999999999,14624286.06433502,39826896.07685228,Ava's Possessions,89.0,1970-01-01 00:00:00.000002015
0.219603,14624286.06433502,30400.0,Being Charlie,97.0,1970-01-01 00:00:00.000002015
0.218787,14624286.06433502,39826896.07685228,Containment,77.0,1970-01-01 00:00:00.000002015
0.218528,14624286.06433502,39826896.07685228,The Exorcism of Molly Hartley,102.07179015186378,1970-01-01 00:00:00.000002015
0.21789,14624286.06433502,39826896.07685228,The Diabolical,86.0,1970-01-01 00:00:00.000002015
0.355707,14624286.06433502,39826896.07685228,Last Cab to Darwin,124.0,1970-01-01 00:00:00.000002015
0.217288,14624286.06433502,39826896.07685228,Intruders,90.0,1970-01-01 00:00:00.000002015
0.215864,14624286.06433502,39826896.07685228,Infini,110.0,1970-01-01 00:00:00.000002015
0.215386,14624286.06433502,39826896.07685228,A Christmas Melody,83.0,1970-01-01 00:00:00.000002015
0.214563,14624286.06433502,39826896.07685228,Muck,99.0,1970-01-01 00:00:00.000002015
0.212872,14624286.06433502,39826896.07685228,Robert the Doll,90.0,1970-01-01 00:00:00.000002015
0.21254,14624286.06433502,39826896.07685228,Bravetown,112.0,1970-01-01 00:00:00.000002015
0.211768,14624286.06433502,39826896.07685228,Bite,90.0,1970-01-01 00:00:00.000002015
0.209036,14624286.06433502,39826896.07685228,Taylor Swift: The 1989 World Tour - Live,132.0,1970-01-01 00:00:00.000002015
0.208491,14624286.06433502,39826896.07685228,Cosmic Scrat-tastrophe,5.0,1970-01-01 00:00:00.000002015
0.230913,14624286.06433502,39826896.07685228,Ghoul,86.0,1970-01-01 00:00:00.000002015
0.207366,14624286.06433502,39826896.07685228,Waffle Street,86.0,1970-01-01 00:00:00.000002015
0.207133,14624286.06433502,39826896.07685228,Deep Web,90.0,1970-01-01 00:00:00.000002015
0.206155,650000.0,39826896.07685228,A LEGO Brickumentary,93.0,1970-01-01 00:00:00.000002015
0.205318,14624286.06433502,39826896.07685228,Richard Pryor: Omit the Logic,83.0,1970-01-01 00:00:00.000002015
0.204356,14624286.06433502,39826896.07685228,Don Verdean,96.0,1970-01-01 00:00:00.000002015
0.203224,14624286.06433502,39826896.07685228,The Editor,95.0,1970-01-01 00:00:00.000002015
0.299226,14624286.06433502,39826896.07685228,Nasty Baby,101.0,1970-01-01 00:00:00.000002015
0.201696,14624286.06433502,39826896.07685228,Bitter Lake,135.0,1970-01-01 00:00:00.000002015
0.260306,14624286.06433502,39826896.07685228,June,84.0,1970-01-01 00:00:00.000002015
0.335255,14624286.06433502,1100000.0,The Overnight,80.0,1970-01-01 00:00:00.000002015
0.19957,2500000.0,39826896.07685228,The Rise of the Krays,110.0,1970-01-01 00:00:00.000002015
0.198261,14624286.06433502,39826896.07685228,Smosh: The Movie,84.0,1970-01-01 00:00:00.000002015
0.197788,14624286.06433502,39826896.07685228,Keepers of the Covenant: Making Exodus: Gods and Kings,153.0,1970-01-01 00:00:00.000002015
0.197239,14624286.06433502,39826896.07685228,è§£æ•‘å´å…ˆç”Ÿ,106.0,1970-01-01 00:00:00.000002015
0.195324,14624286.06433502,39826896.07685228,The Quiet Hour,85.0,1970-01-01 00:00:00.000002015
0.253157,14624286.06433502,39826896.07685228,Lost in the Sun,95.0,1970-01-01 00:00:00.000002015
0.193323,14624286.06433502,104507.0,Results,105.0,1970-01-01 00:00:00.000002015
0.193063,14624286.06433502,39826896.07685228,Addicted to Fresno,85.0,1970-01-01 00:00:00.000002015
0.19254,14624286.06433502,39826896.07685228,Listening,100.0,1970-01-01 00:00:00.000002015
0.191534,14624286.06433502,39826896.07685228,Jack of the Red Hearts,102.0,1970-01-01 00:00:00.000002015
0.189135,14624286.06433502,39826896.07685228,Absolution,95.0,1970-01-01 00:00:00.000002015
0.28365,14624286.06433502,39826896.07685228,American Hero,86.0,1970-01-01 00:00:00.000002015
0.270408,14624286.06433502,39826896.07685228,The Condemned 2,90.0,1970-01-01 00:00:00.000002015
0.334085,14624286.06433502,39826896.07685228,Bound,90.0,1970-01-01 00:00:00.000002015
0.13631,9500000.0,39826896.07685228,Re-Kill,87.0,1970-01-01 00:00:00.000002015
0.181987,14624286.06433502,39826896.07685228,SuperBob,82.0,1970-01-01 00:00:00.000002015
0.179636,14624286.06433502,39826896.07685228,A Hitman in London,97.0,1970-01-01 00:00:00.000002015
0.087904,3000000.0,39826896.07685228,Regular Show: The Movie,70.0,1970-01-01 00:00:00.000002015
0.176744,14624286.06433502,39826896.07685228,If There Be Thorns,102.07179015186378,1970-01-01 00:00:00.000002015
0.176463,14624286.06433502,39826896.07685228,Pod,76.0,1970-01-01 00:00:00.000002015
0.253949,3400000.0,39826896.07685228,To Write Love on Her Arms,118.0,1970-01-01 00:00:00.000002015
0.172245,14624286.06433502,6921.0,Hungry Hearts,109.0,1970-01-01 00:00:00.000002015
0.170743,14624286.06433502,39826896.07685228,The Funhouse Massacre,90.0,1970-01-01 00:00:00.000002015
0.170566,14624286.06433502,39826896.07685228,Extraordinary Tales,73.0,1970-01-01 00:00:00.000002015
0.731022,3000000.0,67790117.0,War Room,120.0,1970-01-01 00:00:00.000002015
0.168354,14624286.06433502,39826896.07685228,A Deadly Adoption,90.0,1970-01-01 00:00:00.000002015
0.129455,14624286.06433502,39826896.07685228,Ellis,14.0,1970-01-01 00:00:00.000002015
